giorno;ora;Nome Stazione;Preneste;Francia;Magna Grecia;Cinecittà;Colleferro Oberdan;Colleferro Europa;Allumiere;Civitavecchia;Guidonia;Ada;Guido;Cavaliere;Ciampino;Fermi;Bufalotta;Cipro;Tiburtina;Arenula;Malagrotta;Civitavecchia Porto;Civitavecchia Villa Albani;Civitavecchia Via Morandi;Civitavecchia Via Roma;Fiumicino Porto;Fiumicino Villa Guglielmi;Aurelia;S.Agostino;Fiumaretta;Faro;CampoOro;S.Gordiano;Allumiere-AldoMoro;Tolfa;S.Marinella;Tarquinia;MonteRomano;Ceccano;Ferentino;Anagni;Alatri;Fontechiari;Cassino;Frosinone Scalo;Mazzini;LT-Tasso;Aprilia 2;Latina Scalo;Gaeta Porto;LT-De Chirico;Viterbo;Acquapendente;Civita Castellana Petrarca;Rieti 1;Leonessa
20/05/2020;18;;26;28;43;22;35;8;3;5;21;27;3;9;21;35;21;15;40;17;7;5;7;8;16;14;-999;2;3;5;3;3;5;3;3;-999;-999;5;18;9;14;36;4;28;19;19;19;12;18;12;14;7;3;1;7;3
20/05/2020;19;;25;27;53;28;44;7;4;5;22;24;3;13;28;26;16;19;29;21;7;5;6;7;13;12;14;2;3;5;4;4;5;4;3;-999;-999;3;21;19;25;26;3;27;14;19;19;9;21;2;18;7;3;1;6;3
20/05/2020;20;;18;28;36;19;36;8;2;3;16;20;3;12;18;21;14;16;45;13;7;5;5;6;10;9;14;2;3;4;2;4;3;4;3;-999;-999;3;13;15;23;26;2;27;13;14;27;17;26;2;34;4;3;1;5;3
20/05/2020;21;;17;23;37;16;27;8;2;2;9;17;3;11;13;16;11;15;24;14;6;3;4;1;5;11;14;1;3;3;2;3;3;3;2;-999;-999;2;11;9;13;17;2;18;20;18;28;21;15;3;30;1;3;1;1;2
20/05/2020;22;;14;17;29;16;21;10;1;1;12;16;3;9;10;16;9;14;20;16;5;3;3;1;4;9;19;1;3;3;1;2;2;3;2;-999;-999;2;12;9;13;15;2;13;20;22;23;21;8;12;28;0;2;0;2;1
20/05/2020;23;;13;11;29;15;11;9;1;1;7;16;2;8;9;15;7;10;22;14;4;3;3;0;3;8;14;1;2;3;1;2;1;2;2;-999;-999;2;10;7;11;11;2;10;14;19;19;17;5;7;22;0;2;0;0;1
20/05/2020;24;;11;13;24;11;8;6;1;1;8;12;2;5;5;11;2;8;18;7;3;3;3;1;2;7;13;0;2;3;1;2;1;2;2;-999;-999;2;8;7;9;8;2;11;13;15;13;16;5;6;21;0;2;0;1;1
21/05/2020;1;;7;9;15;-999;9;7;0;-999;6;9;2;6;5;11;0;8;8;5;3;2;2;-999;1;7;12;1;2;3;1;2;1;12;2;-999;-999;2;9;11;7;7;2;11;15;17;13;19;7;6;14;-999;2;0;0;1
21/05/2020;2;;6;6;13;7;13;12;0;-999;3;8;2;4;5;8;0;4;7;4;2;2;2;-999;0;7;10;1;2;3;1;2;1;3;2;-999;-999;2;9;7;4;7;2;7;12;19;14;12;12;8;13;-999;2;0;0;1
21/05/2020;3;;7;5;12;7;11;13;0;-999;4;6;2;5;4;6;0;3;11;3;2;3;3;1;1;6;-999;1;2;3;1;2;1;2;2;-999;-999;2;4;7;4;9;2;6;12;14;10;9;9;12;11;-999;2;0;0;2
21/05/2020;4;;-999;-999;-999;16;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;0;-999;-999;-999;-999;-999;-999;0;-999;-999;10;-999;-999;-999;-999;-999;1;2;-999;-999;-999;-999;3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
21/05/2020;5;;18;17;15;14;43;13;3;-999;12;8;3;6;17;16;3;7;27;6;7;4;12;-999;7;7;11;4;3;4;2;3;2;2;2;-999;-999;4;3;9;7;19;1;11;19;6;16;11;22;25;15;3;2;0;4;2
21/05/2020;6;;24;31;36;24;38;27;4;-999;25;15;4;11;20;23;12;14;39;13;8;6;12;11;13;8;12;4;3;6;3;5;6;3;2;-999;-999;11;-999;11;8;20;2;13;19;10;18;14;33;35;19;3;3;0;10;2
21/05/2020;7;;25;36;41;27;31;23;5;-999;21;20;4;11;22;36;18;13;38;20;9;10;12;17;17;7;14;5;3;9;3;5;4;4;3;-999;-999;3;11;13;17;25;5;18;19;16;24;12;34;40;27;5;3;1;6;3
21/05/2020;8;;27;35;35;21;29;13;4;5;24;14;4;11;25;35;13;15;29;22;7;6;13;11;14;6;13;3;3;5;2;4;4;3;3;-999;-999;4;18;13;16;33;2;23;22;25;26;38;21;21;32;6;4;3;1;3
21/05/2020;9;;21;29;27;17;23;14;3;4;22;20;3;8;21;41;12;17;25;17;7;6;12;7;23;6;17;2;2;5;3;4;4;3;2;-999;-999;3;24;11;10;24;3;26;22;19;18;16;17;25;17;4;3;3;1;3
21/05/2020;10;;24;27;29;15;22;15;5;5;23;24;2;5;20;36;11;13;40;15;6;6;7;8;22;6;14;2;2;5;2;3;5;3;2;-999;-999;3;18;11;10;24;2;28;14;15;8;14;14;14;18;5;2;1;1;1
21/05/2020;11;;19;28;34;14;24;12;3;6;17;30;2;4;14;39;11;15;35;15;6;6;10;7;24;4;13;2;2;4;3;3;4;4;3;-999;-999;2;12;10;10;28;2;22;13;17;8;10;15;7;15;7;3;1;0;1
21/05/2020;12;;14;24;41;10;22;13;2;5;9;31;2;4;14;33;7;12;22;14;6;5;8;8;14;4;14;2;2;3;3;5;5;4;2;-999;-999;0;6;10;10;21;2;19;12;14;8;10;7;8;16;7;3;1;0;1
21/05/2020;13;;14;22;32;9;20;9;1;5;8;33;1;2;12;29;7;12;31;14;5;5;8;8;14;5;14;2;3;4;3;3;3;2;2;-999;-999;2;11;8;10;20;2;14;16;11;5;7;2;13;13;4;2;0;1;1
21/05/2020;14;;11;24;31;9;12;7;2;3;12;21;1;2;15;41;5;13;25;13;5;5;12;8;13;7;20;1;2;4;2;2;2;3;2;-999;-999;1;4;6;9;16;2;14;41;6;4;6;1;10;8;2;2;0;0;1
21/05/2020;15;;16;24;28;11;16;10;1;4;17;19;1;3;16;38;6;13;32;11;4;4;9;8;13;10;18;1;2;4;3;2;3;2;2;-999;-999;2;5;7;8;18;2;12;18;6;4;6;-999;12;12;3;2;1;0;1
21/05/2020;16;;17;31;33;13;12;11;3;4;17;18;1;5;18;44;5;12;24;10;5;4;12;9;15;7;22;1;2;4;2;3;4;2;2;-999;-999;1;4;8;8;24;2;18;11;8;5;8;2;17;17;4;3;1;0;1
21/05/2020;17;;17;25;27;14;14;14;1;4;28;23;1;7;18;52;7;12;22;13;5;4;7;10;15;6;26;1;2;3;2;2;4;2;2;-999;-999;2;4;11;13;35;3;22;14;16;8;11;7;16;20;7;3;1;1;1
21/05/2020;18;;17;26;27;13;12;14;1;4;29;23;1;6;21;56;6;14;29;11;5;3;7;6;16;8;18;1;2;3;2;3;4;2;2;-999;-999;2;6;10;12;43;2;27;22;13;8;14;6;15;18;6;3;1;2;2
21/05/2020;19;;17;31;33;12;19;24;2;4;32;18;1;6;23;49;7;15;22;12;5;3;5;8;15;8;15;1;2;2;2;3;4;2;2;-999;-999;3;26;10;18;44;3;30;25;13;8;15;7;15;16;7;4;0;3;2
21/05/2020;20;;20;31;26;14;23;22;1;3;22;13;2;8;26;40;10;13;20;18;5;4;5;8;13;8;14;2;7;3;2;3;5;3;2;-999;-999;3;29;8;26;27;4;24;24;11;11;15;11;24;11;7;5;0;5;4
21/05/2020;21;;17;21;27;13;32;16;1;2;15;12;1;11;24;25;8;12;19;12;5;3;4;3;6;7;16;2;4;3;2;3;2;3;2;-999;-999;1;29;9;16;24;3;11;24;9;13;15;19;20;19;3;5;0;4;3
21/05/2020;22;;22;24;33;13;29;19;0;2;26;12;2;15;13;22;10;14;25;12;4;3;4;1;4;7;21;2;3;2;1;3;2;3;2;-999;-999;2;31;6;10;16;4;10;10;8;25;15;16;6;25;3;4;0;2;2
21/05/2020;23;;19;28;33;16;22;17;0;2;24;13;2;19;14;24;7;12;31;14;5;3;5;3;5;13;22;3;2;3;1;2;2;3;3;-999;-999;2;20;4;6;14;3;12;5;5;24;11;17;7;30;1;4;0;2;1
21/05/2020;24;;15;19;25;16;29;14;0;1;24;14;1;14;12;15;5;9;17;11;4;2;4;1;4;7;13;1;2;2;1;2;1;2;2;-999;-999;2;17;4;4;9;2;7;5;5;19;8;12;14;20;1;2;1;1;1
22/05/2020;1;;9;15;19;-999;19;9;0;1;21;14;2;31;13;13;1;7;8;9;4;2;3;0;1;8;13;1;2;2;0;2;1;14;2;-999;-999;2;11;5;4;7;1;7;10;4;17;9;13;11;18;-999;2;1;0;1
22/05/2020;2;;8;16;18;15;11;8;1;1;12;14;2;22;6;13;2;11;7;6;4;2;2;-999;0;8;13;1;2;2;0;2;4;3;1;-999;-999;2;8;5;3;2;2;6;9;5;18;13;12;11;19;-999;1;1;0;1
22/05/2020;3;;12;12;17;15;11;9;0;3;11;14;3;45;5;11;2;11;12;8;-999;4;3;7;1;8;-999;1;2;3;0;12;2;2;1;-999;-999;2;10;4;1;2;1;4;8;4;12;9;10;15;15;-999;2;1;0;2
22/05/2020;4;;-999;-999;-999;12;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;3;-999;-999;-999;-999;-999;-999;6;-999;-999;12;-999;-999;-999;-999;-999;6;2;-999;-999;-999;-999;10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
22/05/2020;5;;26;59;34;31;44;16;14;7;30;48;7;29;30;13;6;18;50;12;-999;12;21;-999;11;9;15;4;2;3;3;4;6;2;2;-999;-999;2;12;6;9;14;2;16;22;7;15;22;27;27;19;9;2;2;4;3
22/05/2020;6;;56;76;54;40;52;24;12;17;43;41;5;53;42;24;24;33;73;27;-999;19;31;24;43;10;17;3;3;9;7;14;17;3;2;-999;-999;2;-999;9;21;20;2;26;19;23;26;48;34;49;25;22;6;2;10;4
22/05/2020;7;;46;74;66;43;42;31;16;14;29;53;7;47;57;39;30;25;75;31;-999;18;36;30;34;10;18;5;2;14;10;10;18;4;3;-999;-999;3;21;17;31;27;5;31;28;32;25;35;31;30;34;21;5;2;10;5
22/05/2020;8;;40;46;62;30;40;44;9;8;29;34;5;-999;44;49;26;22;44;32;-999;8;25;17;42;9;16;4;4;8;5;8;7;5;5;-999;-999;4;25;14;17;32;5;33;28;34;18;34;31;38;27;10;3;3;8;4
22/05/2020;9;;31;39;54;26;35;22;4;11;33;29;3;-999;30;44;15;20;46;29;9;8;30;30;34;24;24;2;2;7;4;13;35;5;6;-999;-999;5;22;14;12;35;4;34;38;21;17;26;19;11;35;13;4;2;2;2
22/05/2020;10;;-999;30;49;17;36;14;2;33;29;34;2;-999;27;43;14;17;33;18;8;20;31;44;40;14;23;2;2;11;14;25;13;3;6;-999;-999;4;15;12;15;37;2;25;30;31;15;16;13;13;24;8;3;5;0;2
22/05/2020;11;;-999;25;38;11;27;9;2;18;28;35;1;-999;17;45;10;15;29;22;6;15;17;62;21;6;26;2;5;35;11;14;31;2;6;-999;-999;3;12;10;7;30;3;22;20;27;15;22;11;18;23;8;3;5;0;2
22/05/2020;12;;-999;30;33;9;25;9;6;14;26;34;1;-999;17;37;6;16;37;12;4;32;38;37;22;2;22;3;2;38;9;11;6;2;4;-999;-999;2;14;8;7;32;2;23;12;15;12;12;7;14;24;10;3;1;0;1
22/05/2020;13;;-999;18;25;9;16;10;2;11;17;35;5;-999;9;35;5;10;26;10;5;39;50;25;19;4;-999;3;3;39;29;7;43;3;4;-999;-999;2;12;9;8;24;2;14;13;6;11;12;4;13;20;6;3;0;0;1
22/05/2020;14;;-999;21;29;8;13;11;3;40;20;36;1;2;14;35;6;10;22;9;4;74;63;20;67;0;19;1;2;7;27;5;9;3;4;-999;-999;2;8;7;11;19;2;14;13;4;9;10;6;10;18;7;2;0;0;1
22/05/2020;15;;-999;28;24;9;8;12;1;45;23;30;0;2;16;31;6;16;33;8;4;84;49;31;80;-999;19;1;1;7;18;10;7;2;2;-999;-999;2;5;7;7;24;2;15;11;6;7;9;6;8;20;8;2;2;0;2
22/05/2020;16;;18;44;19;12;14;13;3;71;24;18;0;4;22;18;9;20;35;8;3;75;21;51;81;0;18;0;1;7;4;11;5;1;2;-999;-999;2;9;10;10;30;2;20;15;6;8;7;18;11;23;9;2;1;0;2
22/05/2020;17;;18;38;17;12;13;12;4;46;39;20;0;9;23;20;8;20;37;5;3;22;23;61;52;-999;23;1;1;5;4;22;6;1;3;-999;-999;3;12;11;9;43;3;21;17;10;8;7;10;16;27;16;3;2;2;3
22/05/2020;18;;15;39;17;13;20;22;2;21;18;19;0;5;20;22;13;19;40;5;3;27;18;65;29;3;25;1;1;5;4;54;14;1;2;-999;-999;2;14;9;12;49;4;24;14;6;9;8;16;16;28;26;4;3;1;3
22/05/2020;19;;17;44;20;13;11;25;1;43;11;15;1;6;20;25;14;21;37;6;4;59;22;74;62;-999;20;1;3;11;8;62;31;1;2;-999;-999;3;11;7;17;51;4;29;16;11;9;8;28;16;33;27;3;3;5;4
22/05/2020;20;;13;47;25;14;10;17;0;8;9;14;7;9;17;37;14;28;26;9;9;12;18;22;23;1;18;4;6;9;10;16;43;2;1;-999;-999;3;24;8;10;36;5;32;29;15;10;11;35;19;26;20;3;5;11;9
22/05/2020;21;;18;45;28;17;12;12;0;6;8;15;1;11;14;39;14;21;25;12;6;8;14;11;16;5;18;3;7;6;5;7;10;3;1;-999;-999;5;6;7;10;24;4;26;31;28;9;10;21;13;17;12;5;9;1;8
22/05/2020;22;;14;33;25;21;10;16;0;4;13;14;1;11;10;46;13;17;18;10;3;8;15;13;11;5;21;3;6;7;3;5;5;2;2;-999;-999;5;6;6;13;20;3;26;24;30;10;14;16;25;18;17;4;11;0;8
22/05/2020;23;;12;34;23;20;7;14;0;3;10;13;4;13;9;43;10;20;17;11;4;9;11;11;13;4;15;7;4;7;5;4;4;2;1;-999;-999;3;10;5;10;14;4;28;21;25;10;25;13;21;22;13;4;12;0;5
22/05/2020;24;;15;49;30;15;7;9;2;5;6;13;6;20;7;40;10;27;19;9;4;10;33;3;13;2;14;4;5;5;3;3;5;2;1;-999;-999;1;15;7;16;11;3;24;13;17;11;32;12;21;21;12;5;13;0;4
23/05/2020;1;;11;33;27;-999;11;12;0;6;6;24;6;19;5;29;11;23;8;9;4;9;22;2;12;1;12;2;4;5;3;3;5;13;1;-999;-999;2;11;5;9;11;3;17;15;13;18;39;10;19;19;6;6;13;0;4
23/05/2020;2;;15;26;17;20;11;23;0;10;11;32;5;7;1;18;29;25;27;20;9;12;21;0;16;6;14;0;2;4;5;3;20;2;1;-999;-999;1;9;6;7;8;3;15;19;12;21;29;9;14;18;3;7;10;0;4
23/05/2020;3;;28;21;30;24;10;22;0;11;-999;26;7;7;0;17;15;22;27;25;13;9;16;2;14;16;-999;4;2;3;6;4;16;2;1;-999;-999;1;10;6;14;7;4;19;16;13;11;18;10;16;11;1;8;8;0;4
23/05/2020;4;;-999;-999;-999;25;-999;-999;-999;-999;-999;-999;-999;10;-999;-999;17;-999;-999;-999;-999;-999;-999;2;-999;-999;18;-999;-999;-999;-999;-999;13;1;-999;-999;-999;-999;11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
23/05/2020;5;;37;34;43;26;45;18;9;15;-999;31;12;10;15;32;12;21;38;33;23;45;41;-999;36;17;28;20;5;14;18;5;10;1;4;-999;-999;2;12;5;23;15;2;27;17;12;12;9;16;22;12;8;14;10;0;3
23/05/2020;6;;39;37;64;34;30;18;2;24;-999;40;14;19;17;35;16;24;53;42;20;55;49;10;52;25;36;22;5;13;14;8;21;2;5;-999;-999;5;-999;7;32;21;3;26;22;14;20;19;29;36;22;18;12;10;3;3
23/05/2020;7;;35;35;59;33;44;32;2;23;-999;38;11;33;33;38;30;27;37;33;21;31;30;13;33;22;39;17;11;19;6;16;15;14;9;-999;-999;8;18;12;22;28;4;28;26;22;20;21;25;30;26;41;10;9;5;4
23/05/2020;8;;22;32;50;29;38;35;3;11;-999;32;9;17;29;55;22;23;41;34;17;32;14;22;14;21;28;13;6;8;7;12;7;5;11;-999;-999;4;23;19;24;38;4;29;25;28;12;21;18;18;23;17;6;9;6;3
23/05/2020;9;;19;33;48;22;35;28;5;10;-999;31;5;13;22;57;16;20;23;28;14;12;11;26;11;14;26;11;22;17;8;10;5;4;7;-999;-999;6;18;12;15;33;3;30;22;19;15;11;14;35;25;15;5;12;5;3
23/05/2020;10;;22;34;48;22;18;45;8;16;-999;33;4;11;25;68;13;20;28;19;11;9;12;34;13;9;31;21;7;28;9;12;5;8;6;-999;-999;6;20;14;12;35;3;34;12;20;13;13;10;23;27;16;2;11;3;1
23/05/2020;11;;20;37;34;14;9;16;10;12;26;35;4;8;25;52;15;24;34;16;6;12;11;31;10;23;26;43;3;21;5;12;8;9;9;-999;-999;4;17;13;9;30;5;37;19;16;10;12;13;24;25;16;1;4;1;2
23/05/2020;12;;12;38;23;14;7;20;4;10;31;35;2;4;17;39;12;21;31;10;4;8;9;26;12;7;25;42;4;23;3;12;6;4;5;-999;-999;3;12;6;7;20;4;23;13;16;10;8;15;21;26;21;1;4;0;1
23/05/2020;13;;14;31;17;11;10;23;0;4;23;30;2;4;12;25;6;17;29;4;3;6;6;14;5;3;15;37;2;11;2;6;5;1;3;-999;-999;2;7;6;5;13;4;19;7;8;8;6;8;3;14;15;1;2;0;2
23/05/2020;14;;9;24;13;9;9;11;1;2;14;29;1;3;10;19;3;11;21;3;3;3;4;15;2;2;12;48;1;9;1;4;4;1;4;-999;-999;1;4;5;4;9;3;12;7;7;5;3;6;3;11;8;1;0;0;3
23/05/2020;15;;7;29;11;8;7;11;0;2;14;23;1;3;9;28;3;13;27;3;3;2;4;15;1;4;17;40;1;9;0;6;1;1;3;-999;-999;1;4;6;6;12;3;12;7;8;4;3;8;4;16;13;1;0;0;3
23/05/2020;16;;6;35;13;10;9;11;1;3;17;14;1;3;13;23;5;16;30;3;4;2;4;14;4;3;19;24;1;22;1;7;1;1;2;-999;-999;5;7;6;6;14;3;13;8;9;5;4;17;7;18;15;0;0;1;3
23/05/2020;17;;10;36;20;12;11;10;3;6;27;19;1;3;15;28;5;18;31;4;3;4;5;14;12;3;20;2;2;2;1;8;1;1;4;-999;-999;14;7;7;9;19;3;18;8;9;8;6;15;8;24;20;1;1;6;2
23/05/2020;18;;13;46;17;16;11;11;1;8;31;20;2;4;17;33;7;20;33;4;3;4;6;23;8;3;21;38;1;17;2;10;1;1;2;-999;-999;9;7;6;10;21;4;21;13;12;7;8;13;12;33;24;1;4;7;2
23/05/2020;19;;13;48;36;16;17;18;1;8;50;18;1;7;21;41;11;23;31;8;4;4;6;26;10;4;31;25;1;12;3;15;2;1;3;-999;-999;2;7;8;16;22;3;24;19;21;11;9;24;15;38;32;0;6;6;3
23/05/2020;20;;12;49;30;20;12;18;4;11;38;14;4;11;17;47;11;30;36;11;6;3;8;3;15;6;35;22;5;4;2;9;8;6;9;-999;-999;3;23;10;21;17;5;22;31;32;16;9;24;19;33;24;3;6;5;3
23/05/2020;21;;11;44;33;18;7;16;0;8;26;13;5;15;20;51;9;27;31;10;7;6;8;4;17;4;23;20;11;4;3;5;8;2;2;-999;-999;12;29;7;11;16;4;18;29;25;14;11;18;12;28;16;4;3;6;2
23/05/2020;22;;17;35;29;18;17;15;0;6;26;15;3;15;19;72;11;20;21;22;11;8;6;3;18;7;21;5;39;5;0;4;4;1;1;-999;-999;8;28;5;11;19;4;19;29;32;11;15;13;9;26;15;3;3;6;5
23/05/2020;23;;18;59;29;32;10;12;0;4;28;20;7;14;11;59;14;31;21;31;17;6;4;2;11;11;16;2;4;5;0;3;2;1;1;-999;-999;2;20;9;14;20;3;25;29;29;14;15;12;19;26;20;3;3;1;5
23/05/2020;24;;38;60;40;39;20;12;0;2;12;18;22;18;11;55;15;33;20;31;19;3;3;1;6;22;24;1;2;2;-999;2;2;2;1;-999;-999;1;21;9;15;18;5;21;27;29;33;15;17;25;45;17;3;3;0;2
24/05/2020;1;;31;41;45;-999;15;14;2;1;17;31;15;13;9;54;-999;26;47;22;20;3;3;1;6;17;17;1;2;2;0;2;1;11;1;-999;-999;1;16;9;8;11;4;12;23;24;16;9;12;35;40;14;3;5;0;2
24/05/2020;2;;34;34;37;34;12;8;1;1;10;39;15;10;5;48;25;28;53;25;18;3;3;0;5;14;14;1;1;2;0;2;2;1;1;-999;-999;1;14;8;6;7;4;7;21;23;20;7;11;13;20;8;3;5;0;3
24/05/2020;3;;26;24;30;19;6;12;1;1;10;37;6;6;2;32;14;18;39;21;11;3;3;1;3;12;-999;1;2;3;1;3;3;1;1;-999;-999;1;10;7;3;7;3;5;16;16;15;5;6;9;15;4;3;8;0;2
24/05/2020;4;;-999;-999;-999;17;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;9;-999;-999;-999;-999;-999;-999;1;-999;-999;12;-999;-999;-999;-999;-999;4;1;-999;-999;-999;-999;10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
24/05/2020;5;;32;22;12;27;31;23;2;2;7;43;9;6;11;31;23;15;37;14;7;3;4;-999;4;10;12;3;5;3;1;3;2;1;1;-999;-999;2;9;5;4;12;3;4;10;10;13;12;12;17;8;4;6;8;0;1
24/05/2020;6;;47;24;22;37;21;20;3;2;9;29;16;17;9;44;19;26;42;15;8;4;4;2;10;10;12;1;2;3;1;3;4;1;1;-999;-999;3;-999;6;12;12;2;10;9;12;19;12;14;21;12;5;4;9;0;2
24/05/2020;7;;41;21;36;32;17;14;6;2;5;24;13;6;13;54;16;30;40;16;8;5;4;1;9;10;11;1;2;3;1;4;2;1;2;-999;-999;3;8;7;9;17;3;11;15;13;13;10;15;22;13;4;4;8;0;3
24/05/2020;8;;40;24;54;37;17;16;3;3;4;24;6;9;14;61;19;26;33;23;7;5;6;2;10;9;-999;1;2;3;1;5;3;2;3;-999;-999;3;11;7;11;18;3;14;14;17;14;9;29;5;10;4;3;7;0;2
24/05/2020;9;;36;25;44;32;35;16;2;3;5;28;4;7;11;51;22;26;32;32;5;5;5;1;8;8;9;1;2;3;1;5;3;2;2;-999;-999;2;7;8;12;17;5;15;12;19;11;7;21;6;8;5;1;4;0;2
24/05/2020;10;;17;24;29;16;27;10;5;6;6;27;3;5;11;45;14;17;24;15;4;6;4;4;7;6;9;0;14;3;0;4;2;2;2;-999;-999;2;8;7;13;19;4;11;11;15;6;8;5;1;6;8;1;2;0;1
24/05/2020;11;;4;18;20;8;54;16;4;6;5;23;2;2;11;40;5;10;15;7;5;15;4;5;7;4;8;0;22;3;0;4;2;2;2;-999;-999;2;10;5;7;20;3;12;7;9;4;6;4;1;10;7;1;1;0;1
24/05/2020;12;;4;24;19;8;20;13;4;7;6;26;2;1;10;33;2;11;10;6;5;14;5;8;8;4;9;0;2;2;0;5;2;2;2;-999;-999;2;8;5;8;18;3;12;6;7;3;5;1;0;7;7;1;1;0;1
24/05/2020;13;;4;16;12;6;7;4;3;3;4;27;2;1;7;23;2;11;9;4;4;6;3;6;4;3;8;0;1;1;-999;3;1;1;1;-999;-999;2;4;3;6;10;2;6;4;6;2;4;-999;0;5;3;1;1;0;1
24/05/2020;14;;2;11;8;5;3;3;1;3;3;27;2;1;5;19;1;7;10;3;3;6;2;3;3;3;9;0;1;1;-999;2;0;1;1;-999;-999;1;2;3;3;8;1;5;4;4;1;2;-999;1;1;3;1;0;0;1
24/05/2020;15;;1;14;9;6;3;4;2;2;7;20;2;1;5;25;1;8;10;3;3;8;3;3;3;3;10;0;1;2;-999;3;1;1;1;-999;-999;1;1;3;4;12;1;7;3;4;1;5;-999;0;4;4;1;0;0;2
24/05/2020;16;;1;21;13;6;4;5;2;2;9;12;2;1;6;28;2;8;7;4;3;11;3;11;5;3;16;0;2;36;-999;5;1;1;1;-999;-999;2;2;4;5;15;2;6;4;4;1;2;-999;0;9;10;2;0;0;1
24/05/2020;17;;1;24;17;8;6;7;2;2;12;16;2;2;9;38;5;14;11;4;4;8;3;4;8;3;15;0;3;35;-999;5;1;1;1;-999;-999;4;2;3;5;22;2;8;5;4;1;3;-999;0;5;8;2;0;0;2
24/05/2020;18;;1;25;14;9;9;6;4;4;13;16;2;2;9;34;5;15;19;7;4;6;4;2;11;5;19;0;4;4;0;5;3;3;1;-999;-999;4;4;3;8;25;2;10;7;5;3;6;-999;3;3;10;3;1;2;2
24/05/2020;19;;4;32;18;10;12;13;4;7;18;13;2;3;13;38;6;17;20;7;6;6;5;7;11;4;18;1;10;3;1;7;3;3;2;-999;-999;4;7;3;10;31;2;12;9;12;6;6;-999;3;4;16;2;2;4;2
24/05/2020;20;;5;35;21;11;19;22;4;6;20;10;3;6;10;37;9;17;23;7;6;7;6;5;13;5;25;4;6;4;2;7;4;2;3;-999;-999;4;16;4;15;27;2;17;11;8;8;8;2;8;5;13;3;3;4;2
24/05/2020;21;;5;28;19;12;26;13;4;4;13;10;3;6;9;32;7;14;22;6;8;6;8;4;12;5;11;4;4;4;2;4;3;4;3;-999;-999;6;9;4;13;21;2;16;11;9;8;10;1;17;8;9;3;2;0;2
24/05/2020;22;;5;27;17;13;41;9;4;5;12;11;9;8;12;25;10;13;16;6;15;7;10;4;12;7;9;6;6;5;1;3;6;2;5;-999;-999;3;8;5;16;17;3;13;14;7;8;8;10;8;11;12;3;3;0;1
24/05/2020;23;;4;33;12;13;20;8;1;4;10;17;15;9;9;30;8;10;13;6;7;9;6;4;8;11;13;5;5;7;1;3;13;2;2;-999;-999;2;12;7;10;14;4;17;17;5;8;7;12;1;12;4;3;3;1;1
24/05/2020;24;;7;25;15;13;9;8;1;2;8;21;6;13;8;24;8;14;27;7;9;5;8;6;6;13;14;6;5;5;1;3;7;2;2;-999;-999;3;11;5;9;12;3;14;23;14;9;6;4;2;5;1;2;4;1;1
25/05/2020;1;;15;20;16;-999;8;22;0;3;4;20;5;15;6;16;-999;10;20;9;8;6;9;1;10;16;13;17;3;3;-999;2;3;12;1;-999;-999;4;15;4;6;8;2;7;13;11;9;4;-999;4;7;-999;2;4;0;1
25/05/2020;2;;10;13;13;13;6;20;0;3;6;22;5;15;6;7;7;10;15;5;9;6;9;0;5;18;13;7;3;5;0;2;4;3;2;-999;-999;2;11;4;1;6;2;2;15;7;7;2;-999;12;9;-999;2;3;0;1
25/05/2020;3;;9;10;18;13;8;16;1;3;4;15;6;10;5;7;12;11;12;7;9;6;8;-999;5;17;-999;5;2;4;1;1;6;2;1;-999;-999;2;10;2;1;6;2;2;8;3;8;3;7;11;6;-999;2;3;0;1
25/05/2020;4;;-999;-999;-999;14;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;10;-999;-999;-999;-999;-999;-999;0;-999;-999;19;-999;-999;-999;-999;-999;9;3;-999;-999;-999;-999;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
25/05/2020;5;;29;25;37;30;40;24;12;13;14;31;10;28;13;18;7;17;39;24;11;24;37;-999;32;17;21;4;3;8;32;6;17;6;4;-999;-999;2;9;2;4;15;2;7;16;-999;6;12;20;3;9;4;5;3;0;1
25/05/2020;6;;31;32;60;40;36;28;11;24;15;33;16;25;18;27;18;26;45;27;14;49;52;7;43;16;22;9;3;18;22;12;37;4;7;-999;-999;2;-999;2;4;29;2;12;30;8;13;21;25;7;21;8;6;4;5;4
25/05/2020;7;;32;41;66;47;64;28;8;26;23;37;11;26;33;39;34;31;55;41;17;50;38;25;31;18;32;9;3;44;6;17;19;3;3;-999;-999;5;12;3;17;30;4;16;35;20;19;52;26;19;33;7;4;1;5;2
