giorno;ora;Nome Stazione;Preneste;Francia;Magna Grecia;Cinecittà;Colleferro Oberdan;Colleferro Europa;Allumiere;Civitavecchia;Guidonia;Ada;Guido;Cavaliere;Ciampino;Fermi;Bufalotta;Cipro;Tiburtina;Arenula;Malagrotta;Civitavecchia Porto;Civitavecchia Villa Albani;Civitavecchia Via Morandi;Civitavecchia Via Roma;Fiumicino Porto;Fiumicino Villa Guglielmi;Aurelia;S.Agostino;Fiumaretta;Faro;CampoOro;S.Gordiano;Allumiere-AldoMoro;Tolfa;S.Marinella;Tarquinia;MonteRomano;Ceccano;Ferentino;Anagni;Alatri;Fontechiari;Cassino;Frosinone Scalo;Mazzini;LT-Tasso;Aprilia 2;Latina Scalo;Gaeta Porto;LT-De Chirico;Viterbo;Acquapendente;Civita Castellana Petrarca;Rieti 1;Leonessa
11/06/2020;19;;32;72;51;22;46;18;21;16;12;29;3;11;50;152;23;65;60;24;15;10;7;39;13;3;47;46;2;85;4;13;2;2;-999;-999;-999;8;11;17;43;60;3;50;40;36;8;9;33;18;34;35;5;8;12;4
11/06/2020;20;;52;70;57;39;34;43;20;12;41;27;3;20;55;280;44;97;112;25;12;5;7;16;12;4;36;19;3;12;4;11;5;5;-999;-999;-999;17;31;18;29;60;2;41;57;47;18;11;32;21;32;34;6;8;12;5
11/06/2020;21;;116;98;124;128;36;21;2;8;20;27;4;41;50;149;42;47;87;55;23;7;8;8;19;21;66;3;41;5;3;7;6;7;-999;-999;-999;9;37;11;24;41;2;33;69;56;38;12;21;34;30;18;7;9;10;4
11/06/2020;22;;124;89;108;108;33;23;0;8;14;31;16;36;16;111;55;55;129;62;52;6;11;13;13;46;65;1;7;6;2;4;4;3;-999;-999;-999;4;22;10;11;21;4;30;48;39;17;10;14;32;35;22;5;15;7;4
11/06/2020;23;;130;65;129;142;19;23;1;5;14;49;20;18;10;92;55;58;151;73;56;6;7;4;10;41;50;1;7;7;2;4;3;2;-999;-999;-999;4;38;7;21;22;3;24;59;26;19;12;9;22;27;14;8;9;6;3
11/06/2020;24;;88;76;136;97;29;22;1;3;15;48;19;17;7;164;39;49;85;79;53;5;4;4;8;49;48;0;4;4;2;3;6;1;-999;-999;-999;4;26;13;13;12;3;19;44;7;26;9;11;18;32;10;6;11;5;2
12/06/2020;1;;61;66;110;-999;15;16;0;6;19;48;19;17;4;70;-999;38;57;58;40;8;4;5;6;68;62;0;4;2;2;3;2;-999;-999;-999;-999;4;33;6;21;11;2;9;64;12;17;7;8;18;26;9;5;11;4;2
12/06/2020;2;;34;42;50;48;13;13;3;2;14;43;18;21;2;40;32;36;58;46;42;10;4;3;3;70;74;0;3;2;2;3;1;2;-999;-999;-999;5;19;5;12;5;2;10;44;6;9;5;4;10;11;7;5;12;3;2
12/06/2020;3;;26;32;39;33;12;12;1;1;15;47;13;14;0;26;22;24;36;40;25;8;3;5;2;80;-999;0;4;2;2;3;1;1;-999;-999;-999;6;17;4;18;6;2;8;43;4;10;3;9;11;12;4;5;10;3;3
12/06/2020;4;;-999;-999;-999;24;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;11;-999;-999;-999;-999;-999;-999;3;-999;-999;57;-999;-999;-999;-999;-999;2;1;-999;-999;-999;-999;18;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
12/06/2020;5;;41;112;59;79;77;19;7;6;38;66;12;14;11;38;24;25;97;36;20;9;16;-999;22;35;37;3;5;7;2;4;3;1;-999;-999;-999;7;17;6;13;43;2;28;69;5;9;10;51;26;13;15;9;12;9;3
12/06/2020;6;;72;152;134;71;119;61;22;12;29;90;23;31;21;64;48;47;140;70;32;9;14;20;35;35;37;5;7;15;4;5;7;3;-999;-999;-999;7;-999;12;14;45;3;33;127;21;24;16;65;32;30;49;8;11;12;3
12/06/2020;7;;85;189;151;75;130;60;26;15;73;82;24;25;20;108;50;70;182;89;38;13;15;15;43;44;50;6;7;7;4;11;19;3;-999;-999;-999;9;43;22;29;70;5;53;124;28;25;22;65;29;30;95;12;17;17;3
12/06/2020;8;;69;103;170;74;94;58;22;14;21;76;22;15;62;150;42;77;120;83;47;42;13;18;26;50;57;2;23;8;4;11;12;3;-999;-999;-999;10;48;24;27;90;4;58;54;41;24;31;56;23;32;59;9;34;22;4
12/06/2020;9;;87;69;137;36;73;19;16;17;10;59;14;13;39;136;33;74;91;65;37;49;13;35;33;29;40;1;15;7;2;10;16;3;-999;-999;-999;7;39;21;27;68;4;44;37;23;13;12;18;26;16;32;7;26;17;2
12/06/2020;10;;42;67;66;28;77;15;15;19;12;40;9;11;32;142;18;37;84;41;17;13;11;28;20;6;41;2;10;3;2;15;14;2;-999;-999;-999;6;28;14;16;56;4;36;36;23;9;10;21;28;16;34;4;31;15;2
12/06/2020;11;;24;-999;59;17;58;36;11;18;14;40;3;12;40;122;23;42;51;32;11;10;13;26;20;5;29;1;5;39;2;13;20;2;-999;-999;-999;5;23;11;13;52;3;30;32;33;10;12;36;11;21;32;12;11;8;2
12/06/2020;12;;14;41;58;14;33;19;12;20;7;41;2;10;28;101;17;27;86;18;9;5;12;43;16;5;36;2;2;64;2;14;7;2;8;-999;-999;6;14;12;13;54;2;22;21;23;9;7;16;10;15;22;12;6;8;3
12/06/2020;13;;13;43;50;14;29;11;10;12;8;38;2;8;21;81;18;24;59;10;11;6;8;57;10;3;36;5;3;77;3;11;152;2;4;-999;-999;4;8;12;10;36;2;19;20;20;8;6;17;9;17;22;8;4;6;2
12/06/2020;14;;8;41;44;13;29;13;14;7;6;34;2;6;28;72;11;23;35;10;9;5;6;35;5;3;31;4;1;61;2;8;242;2;3;-999;-999;5;7;10;7;29;2;15;18;14;6;7;7;7;11;25;4;4;5;2
12/06/2020;15;;8;54;25;13;15;19;6;10;17;23;1;7;21;61;11;23;51;7;10;36;6;42;6;9;30;5;2;53;2;8;102;2;2;-999;-999;5;11;11;14;23;3;17;22;10;4;5;6;9;27;27;2;4;6;1
12/06/2020;16;;8;64;27;14;7;22;12;12;26;14;1;7;27;64;9;28;42;6;9;54;6;60;5;16;32;5;2;65;3;10;96;4;2;-999;-999;5;5;11;15;38;2;34;22;6;5;6;12;22;27;30;3;7;10;2
12/06/2020;17;;10;56;28;13;9;29;15;15;38;19;1;5;24;69;10;27;59;6;10;91;6;40;9;14;41;13;1;90;3;11;19;3;3;-999;-999;11;13;19;22;51;3;28;28;6;13;9;7;18;16;35;2;8;13;3
12/06/2020;18;;9;-999;25;14;7;36;20;17;42;18;1;6;39;71;9;36;46;4;9;89;7;47;18;3;47;3;2;53;3;10;2;3;3;-999;-999;12;23;10;19;57;3;27;37;10;10;12;10;20;22;45;2;7;21;3
12/06/2020;19;;18;72;40;20;11;37;18;23;33;17;2;9;30;82;17;50;59;9;10;13;9;35;23;4;50;5;3;17;3;16;5;3;4;-999;-999;15;11;13;22;65;3;35;41;14;9;19;11;20;35;46;2;8;18;4
12/06/2020;20;;13;84;41;20;13;31;17;13;45;17;6;16;35;92;22;49;35;12;11;9;8;9;24;8;28;4;14;5;4;13;7;2;5;-999;-999;20;47;12;21;59;4;38;57;23;6;16;18;22;30;38;4;7;14;8
12/06/2020;21;;14;87;36;22;22;18;17;8;35;19;9;28;23;59;24;30;31;19;15;8;8;6;16;11;16;5;5;5;4;9;6;4;2;-999;-999;15;65;12;15;43;5;31;59;17;20;14;22;26;20;26;9;6;11;6
12/06/2020;22;;15;112;35;23;25;17;7;7;28;17;6;24;33;106;21;51;26;14;16;9;9;5;19;16;16;4;6;7;2;5;5;2;1;-999;-999;7;50;14;18;36;5;25;56;12;21;17;26;23;14;22;7;8;9;3
12/06/2020;23;;15;68;39;24;26;23;8;7;25;25;4;32;20;127;32;56;35;29;21;10;14;14;24;25;28;3;7;6;3;4;4;4;1;-999;-999;4;42;7;26;27;3;27;72;15;21;11;24;31;14;26;8;10;7;3
12/06/2020;24;;12;62;31;47;17;26;5;9;47;49;6;33;18;98;48;62;61;48;22;16;14;5;15;24;38;3;8;6;3;4;8;4;1;-999;-999;5;37;6;21;12;4;28;63;9;17;8;15;50;19;20;6;14;7;2
13/06/2020;1;;39;57;23;-999;20;21;4;6;17;52;4;29;13;75;-999;46;73;68;27;5;5;4;12;23;29;2;5;4;1;3;2;16;1;-999;-999;4;33;7;27;16;3;16;55;7;26;8;9;27;24;13;5;14;4;3
13/06/2020;2;;52;43;68;72;22;22;2;3;9;53;11;21;11;58;35;48;61;39;36;2;5;5;3;23;29;0;4;2;1;2;1;2;1;-999;-999;3;27;5;33;8;2;22;34;11;21;5;13;14;23;8;6;18;4;3
13/06/2020;3;;34;32;55;48;13;18;1;3;15;36;17;15;6;45;22;34;45;35;40;2;3;1;4;22;-999;0;3;1;1;2;1;1;2;-999;-999;3;29;4;12;8;2;28;22;6;19;4;9;21;18;4;6;12;3;3
13/06/2020;4;;-999;-999;-999;26;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;23;-999;-999;-999;-999;-999;-999;1;-999;-999;44;-999;-999;-999;-999;-999;0;1;-999;-999;-999;-999;29;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
13/06/2020;5;;55;-999;77;61;23;17;11;4;17;43;16;22;25;94;17;43;89;25;28;4;4;-999;14;53;52;2;5;2;1;3;0;1;1;-999;-999;4;24;9;9;15;2;39;61;6;15;10;25;34;17;13;7;13;6;4
13/06/2020;6;;67;-999;130;70;70;24;19;6;11;50;24;21;27;96;47;46;113;43;41;7;8;10;18;50;49;2;4;4;3;6;4;1;3;-999;-999;7;-999;9;8;28;2;58;40;15;25;14;30;22;19;23;9;17;13;5
13/06/2020;7;;66;-999;150;61;76;20;27;8;11;65;33;19;41;102;50;63;88;52;48;8;10;10;30;28;33;3;7;4;3;7;4;2;3;-999;-999;7;48;16;23;43;4;45;58;18;30;12;40;46;19;44;6;11;12;5
13/06/2020;8;;60;-999;128;56;54;15;17;8;11;59;32;15;48;101;50;72;115;66;46;10;10;7;45;21;21;1;2;5;3;7;4;2;4;-999;-999;8;59;18;38;72;4;53;59;29;16;10;62;56;12;23;8;15;14;3
13/06/2020;9;;57;-999;104;42;52;13;12;12;15;60;29;9;30;115;37;67;94;75;46;14;10;10;36;15;18;1;3;5;4;9;5;3;3;-999;-999;7;53;21;37;59;5;33;33;10;13;13;19;11;9;25;4;14;14;2
13/06/2020;10;;20;-999;55;20;66;10;24;14;5;56;17;5;31;119;28;54;53;49;31;22;14;21;30;9;23;2;34;6;5;12;7;3;2;-999;-999;6;34;13;32;58;4;34;31;8;14;12;12;24;10;26;4;17;12;2
13/06/2020;11;;15;-999;48;14;46;7;25;23;8;46;4;6;36;76;24;52;93;30;10;18;19;39;25;9;38;2;28;23;4;15;6;3;5;-999;-999;7;26;11;26;49;2;37;24;11;12;15;12;15;28;30;4;11;10;1
13/06/2020;12;;10;-999;47;14;66;7;16;17;13;46;3;13;33;74;25;32;88;17;10;19;9;46;18;6;36;3;1;3;4;9;3;3;3;-999;-999;6;15;14;18;48;4;28;30;17;12;15;8;16;17;18;3;8;9;3
13/06/2020;13;;11;-999;23;11;42;5;9;12;7;37;2;6;18;72;12;21;40;4;10;2;7;37;11;5;23;2;1;7;3;7;1;3;2;-999;-999;4;10;10;10;32;3;15;26;15;7;10;8;18;10;19;3;3;5;1
13/06/2020;14;;10;-999;32;10;21;10;4;7;6;34;1;3;17;77;7;19;23;5;9;3;5;25;5;3;28;1;0;1;2;6;1;2;1;-999;-999;5;14;8;9;23;2;15;20;6;6;6;5;12;4;21;3;3;5;1
13/06/2020;15;;11;-999;21;11;24;9;3;7;9;26;1;4;15;40;7;18;41;0;8;5;4;21;5;3;30;1;1;25;3;6;1;1;1;-999;-999;4;18;7;7;23;2;14;23;3;6;7;4;8;5;20;2;4;6;1
13/06/2020;16;;8;-999;18;10;4;13;4;8;22;17;1;4;18;47;4;16;36;0;7;9;5;33;13;2;26;7;2;65;2;7;0;1;2;-999;-999;5;10;8;10;26;4;20;21;8;6;6;5;5;12;29;2;3;9;3
13/06/2020;17;;10;-999;15;11;6;12;2;9;25;16;1;4;16;39;4;18;34;0;7;125;10;44;8;3;28;37;3;96;2;12;1;1;2;-999;-999;8;11;11;12;38;2;25;22;6;7;5;11;8;32;34;2;4;13;4
13/06/2020;18;;13;53;19;15;14;17;8;14;32;13;2;5;25;35;6;21;51;0;8;27;19;17;28;2;30;9;5;18;5;14;7;2;3;-999;-999;10;6;8;16;22;3;26;24;16;11;7;16;16;37;38;2;2;13;4
13/06/2020;19;;15;40;41;23;6;26;9;21;26;18;3;9;25;139;14;32;24;12;10;11;12;25;27;9;28;3;4;5;4;14;9;3;2;-999;-999;6;6;6;23;18;3;40;30;25;13;9;42;26;29;56;3;9;14;3
13/06/2020;20;;22;59;61;27;40;16;3;14;10;20;5;9;25;105;28;46;46;15;11;47;9;32;16;9;34;10;22;47;4;10;6;2;1;-999;-999;9;12;7;17;13;2;27;14;13;11;9;29;17;20;33;2;8;18;3
13/06/2020;21;;16;67;36;21;16;8;1;7;17;19;5;9;22;107;34;47;52;22;15;6;7;8;11;9;35;12;6;25;5;7;4;1;1;-999;-999;6;16;4;14;14;2;17;29;19;20;10;15;14;30;21;3;3;11;1
13/06/2020;22;;26;84;27;36;5;16;3;13;14;22;3;17;25;121;54;51;67;29;19;10;8;9;20;8;32;13;17;5;3;5;4;1;1;-999;-999;6;20;6;10;19;2;25;28;31;25;20;15;12;26;13;4;9;7;1
13/06/2020;23;;49;78;31;53;13;19;1;11;19;26;3;11;20;149;62;62;81;51;20;6;12;11;13;13;18;2;8;6;3;7;4;1;1;-999;-999;5;18;8;13;12;2;26;26;42;29;14;20;17;40;15;3;10;5;1
13/06/2020;24;;43;64;24;50;13;17;0;6;7;26;5;7;8;115;68;62;102;48;20;36;6;9;12;9;29;10;7;47;2;7;3;1;1;-999;-999;4;15;7;24;18;2;25;34;35;21;15;17;22;33;10;4;7;3;1
14/06/2020;1;;49;-999;32;-999;16;12;0;4;4;32;4;11;9;95;-999;50;70;41;20;120;4;9;3;5;26;34;3;115;2;5;0;14;1;-999;-999;5;16;7;15;8;2;22;27;26;42;23;15;17;31;5;4;4;3;0
14/06/2020;2;;50;-999;28;44;35;10;1;3;10;34;4;10;6;63;24;44;39;25;22;105;3;6;1;7;17;7;6;103;1;2;0;2;1;-999;-999;5;12;16;6;6;3;15;24;20;30;12;11;17;30;3;2;4;3;0
14/06/2020;3;;27;-999;34;21;9;12;1;2;3;34;6;10;4;48;16;38;42;22;18;67;27;3;27;3;-999;1;2;64;3;2;0;3;0;-999;-999;3;10;7;11;10;2;7;23;21;19;7;9;10;16;3;2;4;3;0
14/06/2020;4;;-999;-999;-999;14;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;10;-999;-999;-999;-999;-999;-999;1;-999;-999;10;-999;-999;-999;-999;-999;0;6;-999;-999;-999;-999;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
14/06/2020;5;;11;-999;26;15;18;9;2;2;6;18;3;7;4;75;9;13;47;12;7;47;40;-999;5;3;11;4;2;58;2;3;0;2;1;-999;-999;5;10;5;10;8;1;6;18;14;13;9;23;7;14;8;1;6;3;1
14/06/2020;6;;11;-999;25;14;16;11;4;5;6;11;3;10;7;73;12;17;27;15;7;24;29;11;3;2;14;5;3;102;4;4;2;2;2;-999;-999;8;-999;8;6;17;1;16;20;17;19;10;34;9;15;6;1;6;4;1
14/06/2020;7;;11;-999;24;13;22;9;5;5;6;9;2;12;7;62;6;14;24;13;7;44;4;21;2;2;15;23;2;82;3;7;2;2;2;-999;-999;10;16;6;3;15;2;23;18;11;19;13;48;9;12;10;2;4;8;1
14/06/2020;8;;10;-999;19;9;17;7;4;6;5;8;3;10;10;46;7;11;19;8;6;60;5;24;4;2;14;17;2;80;2;7;1;3;1;-999;-999;4;17;9;4;20;2;13;19;10;9;7;29;8;16;10;2;2;4;1
14/06/2020;9;;8;-999;18;10;23;5;5;9;4;9;3;8;9;39;5;13;19;4;7;65;5;32;4;2;16;6;3;50;3;8;2;2;2;-999;-999;5;16;8;5;23;2;17;15;5;5;4;13;12;19;13;2;3;4;2
14/06/2020;10;;10;-999;16;9;18;8;6;9;7;10;2;4;11;40;5;13;25;2;7;105;5;35;4;1;18;17;10;70;3;9;1;2;2;-999;-999;5;11;5;10;23;1;18;18;5;5;5;9;10;25;15;4;3;4;2
14/06/2020;11;;9;-999;14;9;12;8;8;9;9;12;2;4;13;46;4;11;31;3;7;109;5;46;3;1;17;12;5;86;2;10;1;1;2;-999;-999;6;7;6;10;23;1;18;14;6;5;5;15;9;32;16;3;3;5;3
14/06/2020;12;;9;-999;14;9;9;8;6;9;7;15;2;4;14;32;4;18;23;1;7;17;9;50;4;1;16;3;2;86;3;9;1;1;3;-999;-999;7;8;7;8;29;2;15;12;5;4;5;9;10;27;18;0;2;6;2
14/06/2020;13;;8;-999;12;7;6;5;5;4;5;15;3;3;7;29;2;11;22;1;7;25;3;25;1;2;15;25;2;42;1;6;0;1;2;-999;-999;7;5;3;4;11;1;8;6;4;3;4;4;7;15;13;0;1;4;2
14/06/2020;14;;7;-999;9;7;4;4;4;4;3;16;2;3;4;34;0;9;19;0;8;23;2;15;0;2;13;25;1;32;1;5;0;1;2;-999;-999;6;3;2;2;9;1;6;3;2;2;3;3;5;12;11;0;0;3;2
14/06/2020;15;;7;-999;10;8;4;4;3;4;4;15;2;2;5;27;3;8;22;0;6;48;2;24;0;2;15;30;1;39;1;5;0;1;1;-999;-999;4;4;3;3;10;1;8;6;3;3;3;4;6;16;14;1;0;4;3
14/06/2020;16;;7;-999;11;8;4;7;5;4;7;10;2;2;8;49;0;10;25;0;7;22;2;20;1;2;16;39;1;19;1;6;0;2;2;-999;-999;3;5;3;5;15;1;10;12;4;3;4;7;10;18;18;1;1;5;3
14/06/2020;17;;7;-999;15;10;4;8;7;8;8;13;2;3;13;45;1;14;19;1;9;21;4;28;4;2;18;52;4;28;3;9;1;7;2;-999;-999;4;5;4;5;15;1;12;18;5;4;5;4;8;26;29;2;1;9;4
14/06/2020;18;;12;-999;37;11;4;9;7;8;9;14;2;4;16;51;3;12;20;4;7;29;3;31;3;2;19;32;2;50;2;8;0;5;3;-999;-999;5;5;6;12;17;1;14;32;10;6;5;6;13;31;37;3;2;8;4
14/06/2020;19;;12;-999;28;14;6;13;5;10;9;14;3;5;18;81;9;21;22;7;8;32;4;56;7;2;24;69;5;78;2;10;0;3;3;-999;-999;5;9;6;12;24;1;17;23;11;7;5;7;21;34;35;1;4;10;4
14/06/2020;20;;12;-999;38;16;36;10;7;10;10;12;4;10;14;92;12;25;16;7;9;34;50;39;45;4;23;54;12;138;3;8;0;8;6;-999;-999;8;12;8;21;25;2;16;28;10;10;8;9;22;37;28;1;4;9;3
14/06/2020;21;;13;-999;25;15;44;15;7;19;11;10;6;9;11;60;7;19;22;5;9;72;146;7;78;6;22;62;12;107;6;6;12;8;4;-999;-999;10;8;6;13;19;2;16;17;8;9;6;14;15;29;24;1;3;7;3
14/06/2020;22;;14;-999;33;18;11;14;4;22;12;9;6;10;13;80;7;19;17;6;11;38;35;11;42;2;22;43;11;25;17;9;18;5;3;-999;-999;9;7;6;12;27;2;25;20;10;10;7;22;12;19;21;3;3;8;2
14/06/2020;23;;14;-999;26;21;18;15;7;32;6;13;6;10;8;95;8;17;15;13;15;35;33;19;45;9;24;19;12;20;28;14;25;3;3;-999;-999;11;6;7;12;15;1;26;26;10;14;6;21;14;26;19;3;3;7;2
14/06/2020;24;;14;-999;29;17;24;10;3;41;8;16;10;10;5;53;8;19;14;14;20;48;43;20;55;7;17;14;18;16;35;17;33;3;2;-999;-999;5;4;5;15;17;2;22;39;23;17;10;9;11;15;12;5;2;6;3
15/06/2020;1;;12;-999;19;-999;9;15;1;41;6;15;13;7;3;33;-999;17;13;13;20;28;35;23;39;9;15;5;12;12;35;24;33;-999;1;-999;-999;5;10;5;4;8;1;9;36;18;26;9;5;10;17;10;3;1;5;2
15/06/2020;2;;12;-999;14;14;4;9;1;28;6;15;12;8;1;25;7;22;19;9;18;16;17;13;21;12;22;3;7;4;12;14;23;2;1;-999;-999;4;16;4;1;7;1;14;15;6;16;7;7;6;14;5;5;5;4;2
15/06/2020;3;;14;-999;16;19;5;6;1;6;7;16;13;7;0;17;13;20;17;7;14;6;9;5;5;13;-999;2;5;0;4;6;17;2;2;-999;-999;4;14;4;1;4;1;9;16;5;20;5;9;4;9;5;4;6;4;3
15/06/2020;4;;-999;-999;-999;18;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;18;-999;-999;-999;-999;-999;-999;5;-999;-999;21;-999;-999;-999;-999;-999;8;2;-999;-999;-999;-999;12;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
15/06/2020;5;;38;77;54;42;38;18;5;6;28;54;12;11;17;37;16;28;90;41;20;39;43;-999;25;22;23;10;4;6;8;5;24;2;4;-999;-999;4;13;5;5;28;1;27;37;6;12;10;38;20;15;10;11;13;7;2
15/06/2020;6;;54;126;107;46;35;23;16;17;45;61;19;27;16;79;35;41;104;50;38;51;74;9;58;32;33;14;5;17;18;10;39;2;3;-999;-999;7;-999;6;10;36;4;52;65;16;18;16;48;21;20;23;8;11;13;3
15/06/2020;7;;62;111;93;56;87;35;16;82;25;43;23;41;30;176;24;41;100;28;47;65;77;100;98;31;35;14;4;50;11;57;49;6;4;-999;-999;19;41;17;23;47;5;48;73;41;18;21;63;36;36;28;7;6;16;4
15/06/2020;8;;48;56;92;29;87;46;9;40;42;36;10;30;28;137;26;36;105;33;23;102;39;90;48;16;41;33;4;69;19;30;74;6;6;-999;-999;10;31;19;17;72;5;39;50;34;15;8;40;23;33;17;3;13;15;3
15/06/2020;9;;29;59;81;29;26;29;8;26;47;27;5;11;34;76;15;25;65;33;17;74;30;77;14;10;32;89;3;40;15;17;57;1;3;-999;-999;6;22;11;17;41;4;37;36;21;12;10;30;25;38;24;6;11;8;3
15/06/2020;10;;22;48;41;20;25;29;6;32;54;30;6;7;39;70;11;20;64;20;9;62;53;68;22;4;31;22;48;69;11;20;22;1;4;-999;-999;5;28;20;20;41;3;29;38;20;12;11;27;24;36;22;3;7;9;7
15/06/2020;11;;18;36;44;17;11;22;12;128;49;29;5;3;37;74;6;15;48;16;8;234;158;56;173;3;29;7;4;108;55;19;24;3;5;-999;-999;4;27;26;15;52;3;23;34;30;10;13;23;16;38;32;3;4;8;2
15/06/2020;12;;15;50;29;13;14;23;7;87;39;29;5;3;29;60;6;19;60;10;7;142;175;51;99;1;27;0;12;111;64;9;4;3;9;-999;-999;5;13;11;9;38;5;20;25;24;9;9;22;10;37;25;3;4;8;2
15/06/2020;13;;13;52;28;14;13;15;4;10;31;30;5;3;23;34;7;16;62;10;7;65;73;43;48;1;21;0;1;87;17;8;38;1;5;-999;-999;5;11;9;8;51;4;17;18;19;11;7;19;10;27;22;2;3;8;2
15/06/2020;14;;11;49;29;11;13;17;10;11;27;30;3;4;27;42;6;23;42;4;7;60;22;52;18;4;21;2;1;53;8;11;85;4;9;-999;-999;4;8;6;5;25;5;22;16;15;8;5;15;10;25;26;2;2;7;2
15/06/2020;15;;12;55;19;12;12;17;19;9;20;26;3;6;19;33;5;20;57;3;7;28;22;43;6;24;23;0;1;115;3;8;77;13;15;-999;-999;4;12;7;5;19;5;22;20;11;8;5;15;8;24;29;4;3;7;2
15/06/2020;16;;36;52;20;13;10;15;15;9;18;16;-999;7;23;41;8;20;57;3;6;44;8;58;2;4;21;15;1;80;4;9;30;15;9;-999;-999;6;11;10;11;26;4;26;22;5;9;6;27;11;28;37;3;9;8;2
15/06/2020;17;;13;57;21;16;8;18;14;9;28;18;3;6;32;43;7;28;71;3;13;65;26;52;9;2;22;17;5;87;7;9;15;7;16;-999;-999;5;17;8;12;54;3;43;21;8;10;7;45;11;37;67;5;14;16;3
15/06/2020;18;;13;66;29;15;15;17;12;36;30;21;3;8;36;39;9;23;80;3;7;61;84;46;58;1;29;4;3;39;49;8;3;5;9;-999;-999;5;13;8;16;61;2;50;29;13;12;8;41;16;35;36;5;14;19;4
15/06/2020;19;;30;50;30;16;16;22;7;145;30;19;4;9;32;38;16;30;51;6;7;140;146;88;179;0;25;3;9;120;39;17;16;1;8;-999;-999;5;30;8;31;43;5;46;21;23;14;8;23;15;42;34;7;13;17;4
15/06/2020;20;;25;39;37;18;11;19;4;24;21;26;4;13;33;48;21;21;47;13;9;110;26;56;57;0;22;4;5;25;14;35;37;1;4;-999;-999;6;22;9;16;38;3;29;10;6;10;11;16;14;34;15;5;6;21;5
15/06/2020;21;;18;32;54;17;33;14;12;10;15;17;8;11;23;26;12;19;36;13;13;20;16;19;18;4;18;5;4;9;17;9;13;6;6;-999;-999;7;21;8;10;33;2;24;17;8;8;11;21;10;19;11;6;4;10;2
15/06/2020;22;;21;20;69;18;45;32;11;27;11;17;8;14;15;29;10;18;35;16;16;83;40;8;68;11;57;3;6;14;19;7;16;7;6;-999;-999;5;16;11;18;18;2;24;25;15;9;15;19;6;22;17;7;5;7;2
15/06/2020;23;;26;29;60;22;15;27;14;14;5;17;8;22;20;26;12;17;61;27;11;25;32;12;27;14;43;4;5;12;18;8;10;3;5;-999;-999;4;16;8;13;17;2;18;15;12;10;13;12;9;10;8;6;5;6;2
15/06/2020;24;;31;37;43;25;17;22;6;8;10;19;7;18;21;24;10;13;46;25;13;18;9;11;14;10;42;2;4;6;10;6;7;2;5;-999;-999;5;16;7;9;11;2;15;19;14;12;14;24;11;11;12;6;5;7;2
16/06/2020;1;;13;25;39;-999;14;27;3;4;3;16;7;14;18;16;-999;10;18;15;11;6;9;5;7;19;22;2;4;5;4;4;4;14;2;-999;-999;6;23;5;9;8;2;16;16;11;11;10;9;11;11;5;5;5;4;2
16/06/2020;2;;12;22;22;15;8;15;3;4;6;20;6;15;19;14;6;11;16;14;10;23;7;12;6;15;14;2;3;6;3;8;3;3;2;-999;-999;5;18;4;6;5;1;19;8;7;12;6;7;10;11;3;2;4;6;2
16/06/2020;3;;12;14;25;12;6;8;2;7;4;17;5;19;14;14;5;10;14;11;9;9;7;29;8;9;-999;1;4;4;4;56;42;3;1;-999;-999;5;18;4;4;4;2;16;21;5;11;9;7;12;13;3;2;4;5;2
16/06/2020;4;;-999;-999;-999;19;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;6;-999;-999;-999;-999;-999;-999;5;-999;-999;15;-999;-999;-999;-999;-999;9;3;-999;-999;-999;-999;17;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
16/06/2020;5;;23;18;47;31;40;16;7;5;10;25;8;21;17;49;10;17;57;12;27;10;32;-999;29;14;25;6;4;8;8;5;13;5;4;-999;-999;5;16;10;11;25;2;27;32;9;25;19;43;40;13;16;3;5;9;3
16/06/2020;6;;37;57;89;53;47;25;21;16;27;34;10;37;44;60;24;32;86;28;31;24;50;18;45;18;51;11;6;16;8;13;32;4;4;-999;-999;8;-999;10;10;39;3;48;47;17;47;22;69;51;38;8;4;3;16;3
16/06/2020;7;;37;67;84;42;47;39;21;21;23;41;20;26;57;71;34;44;84;34;26;40;82;52;66;25;36;16;7;26;11;19;33;6;4;-999;-999;10;49;14;22;77;10;50;75;21;30;24;58;66;46;20;5;6;16;4
16/06/2020;8;;34;87;101;43;86;48;12;9;23;34;9;14;48;63;24;56;107;39;16;13;42;36;56;10;34;5;5;10;7;8;12;6;4;-999;-999;11;27;21;26;105;7;59;58;36;29;29;33;32;43;15;5;11;15;3
